,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
41,141241,USB-C Charging Cable,1,11.95,01/05/19 12:04,"181 6th St, San Francisco, CA 94016"
42,141242,Bose SoundSport Headphones,1,99.99,01/01/19 10:30,"867 Willow St, Los Angeles, CA 90001"
43,141243,Apple Airpods Headphones,1,150.0,01/22/19 21:20,"657 Johnson St, San Francisco, CA 94016"
44,141244,Apple Airpods Headphones,1,150.0,01/07/19 11:29,"492 Walnut St, San Francisco, CA 94016"
45,141245,Macbook Pro Laptop,1,1700.0,01/31/19 10:12,"322 6th St, San Francisco, CA 94016"
46,141246,AAA Batteries (4-pack),3,2.99,01/09/19 18:57,"618 7th St, Los Angeles, CA 90001"
47,141247,27in FHD Monitor,1,149.99,01/25/19 19:19,"512 Wilson St, San Francisco, CA 94016"
48,141248,Flatscreen TV,1,300.0,01/03/19 21:54,"363 Spruce St, Austin, TX 73301"
49,141249,27in FHD Monitor,1,149.99,01/05/19 17:20,"440 Cedar St, Portland, OR 97035"
50,141250,Vareebadd Phone,1,400.0,01/10/19 11:20,"471 Center St, Los Angeles, CA 90001"
51,141251,Apple Airpods Headphones,1,150.0,01/24/19 08:13,"414 Walnut St, Boston, MA 02215"
52,141252,USB-C Charging Cable,1,11.95,01/30/19 09:28,"220 9th St, Los Angeles, CA 90001"
53,141253,AA Batteries (4-pack),1,3.84,01/17/19 00:09,"385 11th St, Atlanta, GA 30301"
54,141254,AAA Batteries (4-pack),1,2.99,01/08/19 11:51,"238 Sunset St, Seattle, WA 98101"
55,141255,USB-C Charging Cable,1,11.95,01/09/19 20:55,"764 11th St, Los Angeles, CA 90001"
56,141256,Google Phone,1,600.0,01/29/19 10:40,"675 Washington St, Portland, OR 97035"
57,141257,Apple Airpods Headphones,1,150.0,01/12/19 18:51,"338 Highland St, San Francisco, CA 94016"
58,141258,AA Batteries (4-pack),1,3.84,01/19/19 21:47,"820 1st St, San Francisco, CA 94016"
59,141259,AAA Batteries (4-pack),2,2.99,01/20/19 17:26,"920 Adams St, San Francisco, CA 94016"
60,141260,AAA Batteries (4-pack),1,2.99,01/01/19 22:00,"293 Hill St, San Francisco, CA 94016"
61,141261,USB-C Charging Cable,1,11.95,01/09/19 18:14,"840 Lincoln St, Atlanta, GA 30301"
62,141262,AAA Batteries (4-pack),1,2.99,01/16/19 12:35,"291 Lincoln St, San Francisco, CA 94016"
63,141263,Bose SoundSport Headphones,1,99.99,01/11/19 23:33,"640 Spruce St, Boston, MA 02215"
64,141264,Apple Airpods Headphones,1,150.0,01/03/19 09:46,"937 Highland St, New York City, NY 10001"
65,141265,Apple Airpods Headphones,1,150.0,01/01/19 16:52,"853 Ridge St, Boston, MA 02215"
66,141266,27in 4K Gaming Monitor,1,389.99,01/02/19 22:21,"834 4th St, Dallas, TX 75001"
67,141267,Apple Airpods Headphones,1,150.0,01/09/19 08:28,"649 Sunset St, Los Angeles, CA 90001"
68,141268,AA Batteries (4-pack),1,3.84,01/14/19 10:13,"611 Elm St, New York City, NY 10001"
69,141269,27in 4K Gaming Monitor,1,389.99,01/03/19 20:05,"812 Jefferson St, Los Angeles, CA 90001"
70,141270,Wired Headphones,1,11.99,01/27/19 23:10,"469 Hill St, San Francisco, CA 94016"
71,141271,USB-C Charging Cable,1,11.95,01/30/19 10:51,"90 13th St, Boston, MA 02215"
72,141272,AAA Batteries (4-pack),1,2.99,01/12/19 13:09,"818 Lincoln St, New York City, NY 10001"
73,141273,Wired Headphones,2,11.99,01/29/19 12:04,"994 13th St, Boston, MA 02215"
74,141274,USB-C Charging Cable,1,11.95,01/17/19 11:30,"8 Jackson St, Los Angeles, CA 90001"
75,141275,USB-C Charging Cable,1,11.95,01/07/19 16:06,"610 Walnut St, Austin, TX 73301"
76,141275,Wired Headphones,1,11.99,01/07/19 16:06,"610 Walnut St, Austin, TX 73301"
77,141276,Lightning Charging Cable,1,14.95,01/21/19 22:23,"63 Cherry St, Los Angeles, CA 90001"
78,141277,Bose SoundSport Headphones,1,99.99,01/13/19 19:07,"370 Lakeview St, Austin, TX 73301"
79,141278,Lightning Charging Cable,1,14.95,01/26/19 12:14,"100 Cherry St, New York City, NY 10001"
80,141279,Lightning Charging Cable,1,14.95,01/03/19 19:10,"938 14th St, Boston, MA 02215"
81,141280,AAA Batteries (4-pack),1,2.99,01/20/19 16:10,"530 7th St, Los Angeles, CA 90001"
82,141281,Lightning Charging Cable,1,14.95,01/05/19 16:51,"274 2nd St, Atlanta, GA 30301"
83,141282,Vareebadd Phone,1,400.0,01/11/19 18:10,"125 Center St, New York City, NY 10001"
84,141283,Flatscreen TV,1,300.0,01/02/19 16:16,"68 Hickory St, Seattle, WA 98101"
85,141284,Wired Headphones,1,11.99,01/29/19 18:30,"462 1st St, Los Angeles, CA 90001"
86,141285,AAA Batteries (4-pack),3,2.99,01/14/19 14:13,"447 Cedar St, Seattle, WA 98101"
87,141286,27in 4K Gaming Monitor,1,389.99,01/02/19 20:33,"505 Hickory St, Dallas, TX 75001"
88,141287,Bose SoundSport Headphones,1,99.99,01/31/19 08:38,"386 Elm St, San Francisco, CA 94016"
89,141288,Macbook Pro Laptop,1,1700.0,01/19/19 08:17,"789 Washington St, Los Angeles, CA 90001"
90,141289,20in Monitor,1,109.99,01/28/19 11:17,"534 Elm St, Atlanta, GA 30301"
91,141290,Apple Airpods Headphones,1,150.0,01/02/19 08:25,"4 1st St, Los Angeles, CA 90001"
92,141290,AA Batteries (4-pack),3,3.84,01/02/19 08:25,"4 1st St, Los Angeles, CA 90001"
93,141291,AA Batteries (4-pack),1,3.84,01/26/19 18:11,"632 13th St, Los Angeles, CA 90001"
94,141292,AAA Batteries (4-pack),1,2.99,01/21/19 08:46,"847 Ridge St, Los Angeles, CA 90001"
95,141293,USB-C Charging Cable,1,11.95,01/18/19 12:21,"880 Washington St, Boston, MA 02215"
96,141294,Bose SoundSport Headphones,1,99.99,01/25/19 08:12,"907 Highland St, San Francisco, CA 94016"
97,141295,AA Batteries (4-pack),1,3.84,01/06/19 20:06,"898 Lakeview St, Austin, TX 73301"
98,141296,USB-C Charging Cable,1,11.95,01/20/19 00:21,"889 Cedar St, Atlanta, GA 30301"
99,141297,Lightning Charging Cable,1,14.95,01/04/19 11:09,"566 Highland St, San Francisco, CA 94016"
100,141298,Lightning Charging Cable,1,14.95,01/21/19 13:24,"81 10th St, Dallas, TX 75001"
101,141299,AAA Batteries (4-pack),1,2.99,01/31/19 23:23,"836 Hill St, Dallas, TX 75001"
102,141300,Apple Airpods Headphones,1,150.0,01/23/19 10:21,"121 Cherry St, Boston, MA 02215"
103,141301,Apple Airpods Headphones,1,150.0,01/27/19 11:58,"867 Hill St, New York City, NY 10001"
104,141302,AAA Batteries (4-pack),2,2.99,01/18/19 20:12,"90 14th St, Portland, OR 97035"
105,141303,AA Batteries (4-pack),1,3.84,01/19/19 09:23,"313 14th St, Seattle, WA 98101"
106,141304,USB-C Charging Cable,1,11.95,01/28/19 13:10,"363 Willow St, Los Angeles, CA 90001"
107,141305,AAA Batteries (4-pack),3,2.99,01/27/19 16:51,"756 Wilson St, Austin, TX 73301"
108,141306,Wired Headphones,1,11.99,01/19/19 10:25,"458 Forest St, San Francisco, CA 94016"
109,141307,AAA Batteries (4-pack),1,2.99,01/11/19 11:18,"895 Johnson St, Boston, MA 02215"
110,141308,27in FHD Monitor,1,149.99,01/12/19 12:00,"926 Cedar St, Portland, OR 97035"
111,141309,AAA Batteries (4-pack),2,2.99,01/20/19 07:02,"423 Elm St, San Francisco, CA 94016"
112,141310,AAA Batteries (4-pack),1,2.99,01/07/19 13:32,"679 8th St, San Francisco, CA 94016"
113,141311,34in Ultrawide Monitor,1,379.99,01/28/19 12:45,"223 North St, Atlanta, GA 30301"
114,141312,Apple Airpods Headphones,1,150.0,01/08/19 23:20,"741 11th St, San Francisco, CA 94016"
115,141313,Lightning Charging Cable,1,14.95,01/09/19 15:03,"38 Johnson St, Los Angeles, CA 90001"
116,141314,Macbook Pro Laptop,1,1700.0,01/13/19 23:51,"700 Jefferson St, New York City, NY 10001"
117,141315,USB-C Charging Cable,1,11.95,01/10/19 01:32,"842 8th St, Seattle, WA 98101"
118,141316,AAA Batteries (4-pack),3,2.99,01/01/19 07:26,"235 South St, Seattle, WA 98101"
119,141317,27in FHD Monitor,1,149.99,01/21/19 11:18,"875 Meadow St, New York City, NY 10001"
120,141318,Bose SoundSport Headphones,1,99.99,01/09/19 15:21,"789 Lakeview St, Boston, MA 02215"
121,141319,Bose SoundSport Headphones,1,99.99,01/01/19 10:43,"548 Maple St, Boston, MA 02215"
122,141320,AA Batteries (4-pack),1,3.84,01/24/19 13:37,"326 12th St, Los Angeles, CA 90001"
123,141321,Bose SoundSport Headphones,1,99.99,01/10/19 09:07,"207 8th St, Los Angeles, CA 90001"
124,141322,AAA Batteries (4-pack),2,2.99,01/12/19 21:56,"816 Lake St, Boston, MA 02215"
125,141323,USB-C Charging Cable,1,11.95,01/17/19 21:54,"240 River St, New York City, NY 10001"
126,141324,USB-C Charging Cable,1,11.95,01/04/19 23:36,"851 Maple St, San Francisco, CA 94016"
127,141325,Bose SoundSport Headphones,1,99.99,01/23/19 15:17,"880 Lake St, Austin, TX 73301"
128,141326,Google Phone,1,600.0,01/05/19 13:49,"131 Center St, San Francisco, CA 94016"
129,141327,USB-C Charging Cable,1,11.95,01/31/19 01:38,"238 Washington St, Los Angeles, CA 90001"
130,141328,ThinkPad Laptop,1,999.99,01/06/19 23:18,"736 5th St, Seattle, WA 98101"
131,141329,USB-C Charging Cable,1,11.95,01/01/19 16:01,"122 5th St, Portland, ME 04101"
132,141330,Wired Headphones,1,11.99,01/21/19 13:04,"391 5th St, Portland, OR 97035"
133,141331,Flatscreen TV,1,300.0,01/09/19 18:32,"299 Park St, San Francisco, CA 94016"
134,141332,USB-C Charging Cable,1,11.95,01/19/19 18:52,"207 7th St, Los Angeles, CA 90001"
135,141333,27in FHD Monitor,1,149.99,01/01/19 13:58,"554 10th St, Los Angeles, CA 90001"
136,141334,USB-C Charging Cable,1,11.95,01/15/19 02:05,"459 4th St, San Francisco, CA 94016"
137,141335,AAA Batteries (4-pack),5,2.99,01/12/19 18:16,"174 4th St, Los Angeles, CA 90001"
138,141336,iPhone,1,700.0,01/09/19 18:23,"811 Hickory St, Portland, OR 97035"
139,141337,Bose SoundSport Headphones,1,99.99,01/09/19 09:22,"947 Church St, San Francisco, CA 94016"
140,141338,AAA Batteries (4-pack),1,2.99,01/29/19 16:19,"542 4th St, Dallas, TX 75001"
141,141339,AAA Batteries (4-pack),1,2.99,01/28/19 12:52,"539 Lakeview St, Dallas, TX 75001"
142,141340,Lightning Charging Cable,1,14.95,01/27/19 14:30,"710 Johnson St, Boston, MA 02215"
143,141341,LG Dryer,1,600.0,01/13/19 10:09,"844 Walnut St, Austin, TX 73301"
144,141342,Wired Headphones,1,11.99,01/26/19 21:13,"119 9th St, Seattle, WA 98101"
145,141343,Bose SoundSport Headphones,1,99.99,01/24/19 13:36,"157 1st St, New York City, NY 10001"
146,141344,Apple Airpods Headphones,1,150.0,01/20/19 12:38,"443 Washington St, Portland, OR 97035"
147,141345,USB-C Charging Cable,1,11.95,01/09/19 13:55,"398 5th St, San Francisco, CA 94016"
148,141346,Apple Airpods Headphones,1,150.0,01/14/19 13:59,"285 Cherry St, Boston, MA 02215"
149,141347,AA Batteries (4-pack),1,3.84,01/27/19 17:46,"885 Walnut St, Atlanta, GA 30301"
150,141348,USB-C Charging Cable,2,11.95,01/26/19 18:56,"493 5th St, Portland, OR 97035"
151,141349,Lightning Charging Cable,1,14.95,01/03/19 20:51,"886 10th St, New York City, NY 10001"
152,141350,Lightning Charging Cable,1,14.95,01/01/19 11:17,"804 River St, San Francisco, CA 94016"
153,141351,USB-C Charging Cable,2,11.95,01/24/19 17:02,"865 Church St, San Francisco, CA 94016"
154,141352,Lightning Charging Cable,1,14.95,01/11/19 19:07,"800 4th St, Los Angeles, CA 90001"
155,141353,USB-C Charging Cable,1,11.95,01/26/19 10:35,"870 Cherry St, New York City, NY 10001"
156,141354,Bose SoundSport Headphones,1,99.99,01/03/19 11:12,"869 Hill St, Atlanta, GA 30301"
157,141355,27in 4K Gaming Monitor,1,389.99,01/18/19 15:24,"674 Main St, Dallas, TX 75001"
158,141356,Lightning Charging Cable,1,14.95,01/09/19 17:32,"336 1st St, Boston, MA 02215"
159,141357,Lightning Charging Cable,1,14.95,01/23/19 05:30,"850 River St, Atlanta, GA 30301"
160,141358,Lightning Charging Cable,1,14.95,01/05/19 15:31,"911 Madison St, San Francisco, CA 94016"
161,141359,AAA Batteries (4-pack),2,2.99,01/09/19 22:21,"383 11th St, Seattle, WA 98101"
162,141360,Macbook Pro Laptop,1,1700.0,01/17/19 21:00,"263 Meadow St, Los Angeles, CA 90001"
163,141361,Apple Airpods Headphones,2,150.0,01/23/19 15:39,"181 Lakeview St, Portland, OR 97035"
164,141362,Lightning Charging Cable,1,14.95,01/02/19 22:17,"392 Cherry St, Atlanta, GA 30301"
165,141363,Wired Headphones,1,11.99,01/08/19 06:24,"921 Highland St, Dallas, TX 75001"
166,141364,AA Batteries (4-pack),1,3.84,01/01/19 07:46,"657 Lincoln St, Dallas, TX 75001"
167,141365,Vareebadd Phone,1,400.0,01/10/19 11:19,"20 Dogwood St, New York City, NY 10001"
168,141365,Wired Headphones,1,11.99,01/10/19 11:19,"20 Dogwood St, New York City, NY 10001"
169,141366,Flatscreen TV,1,300.0,01/17/19 22:34,"803 Church St, Seattle, WA 98101"
170,141367,27in 4K Gaming Monitor,1,389.99,01/09/19 10:06,"23 13th St, San Francisco, CA 94016"
171,141368,USB-C Charging Cable,1,11.95,01/10/19 21:39,"387 Hill St, Los Angeles, CA 90001"
172,141369,Lightning Charging Cable,1,14.95,01/21/19 21:03,"785 9th St, San Francisco, CA 94016"
173,141370,AAA Batteries (4-pack),2,2.99,01/24/19 20:53,"375 Center St, Seattle, WA 98101"
174,141371,Lightning Charging Cable,1,14.95,01/23/19 18:34,"685 West St, Atlanta, GA 30301"
175,141372,AAA Batteries (4-pack),1,2.99,01/26/19 10:07,"134 Hickory St, Portland, ME 04101"
176,141373,27in FHD Monitor,1,149.99,01/20/19 13:08,"82 Hickory St, San Francisco, CA 94016"
177,141374,Wired Headphones,1,11.99,01/14/19 10:12,"386 12th St, Boston, MA 02215"
178,141375,27in 4K Gaming Monitor,1,389.99,01/10/19 13:51,"49 Center St, Los Angeles, CA 90001"
179,141376,Wired Headphones,1,11.99,01/20/19 14:57,"32 West St, Los Angeles, CA 90001"
180,141377,Wired Headphones,1,11.99,01/20/19 15:12,"711 11th St, San Francisco, CA 94016"
181,141378,USB-C Charging Cable,1,11.95,01/22/19 10:25,"777 North St, Boston, MA 02215"
182,141379,AA Batteries (4-pack),1,3.84,01/25/19 18:00,"378 Center St, San Francisco, CA 94016"
183,141380,USB-C Charging Cable,1,11.95,01/17/19 18:45,"868 14th St, Los Angeles, CA 90001"
184,141381,Bose SoundSport Headphones,1,99.99,01/03/19 18:22,"336 Jackson St, Los Angeles, CA 90001"
185,141382,AAA Batteries (4-pack),1,2.99,01/16/19 13:50,"613 Ridge St, Dallas, TX 75001"
186,141383,AAA Batteries (4-pack),1,2.99,01/08/19 10:01,"418 11th St, Boston, MA 02215"
187,141384,Google Phone,1,600.0,01/03/19 00:14,"223 Jackson St, Boston, MA 02215"
188,141384,USB-C Charging Cable,1,11.95,01/03/19 00:14,"223 Jackson St, Boston, MA 02215"
189,141385,Macbook Pro Laptop,1,1700.0,01/10/19 12:59,"502 Walnut St, Atlanta, GA 30301"
190,141386,Lightning Charging Cable,1,14.95,01/08/19 19:27,"692 13th St, New York City, NY 10001"
191,141387,AAA Batteries (4-pack),1,2.99,01/17/19 11:12,"807 Jackson St, San Francisco, CA 94016"
192,141388,Lightning Charging Cable,1,14.95,01/22/19 10:53,"24 Park St, Dallas, TX 75001"
193,141389,AA Batteries (4-pack),1,3.84,01/26/19 11:07,"176 Church St, Los Angeles, CA 90001"
194,141390,Wired Headphones,1,11.99,01/26/19 11:22,"667 Park St, New York City, NY 10001"
195,141391,Bose SoundSport Headphones,1,99.99,01/31/19 10:02,"375 Johnson St, New York City, NY 10001"
196,141392,Apple Airpods Headphones,1,150.0,01/25/19 13:51,"755 Cherry St, Seattle, WA 98101"
197,141393,USB-C Charging Cable,1,11.95,01/18/19 17:57,"240 Meadow St, Boston, MA 02215"
198,141394,iPhone,1,700.0,01/06/19 16:54,"534 12th St, San Francisco, CA 94016"
199,141395,AAA Batteries (4-pack),1,2.99,01/29/19 16:20,"790 Hickory St, Portland, ME 04101"
200,141396,USB-C Charging Cable,1,11.95,01/26/19 14:10,"141 Elm St, San Francisco, CA 94016"
201,141397,Lightning Charging Cable,1,14.95,01/13/19 12:59,"940 8th St, New York City, NY 10001"
202,141398,AAA Batteries (4-pack),1,2.99,01/04/19 16:31,"33 Jackson St, Dallas, TX 75001"
203,141399,ThinkPad Laptop,1,999.99,01/17/19 09:57,"830 Walnut St, Atlanta, GA 30301"
204,141400,Lightning Charging Cable,1,14.95,01/18/19 18:09,"215 Park St, New York City, NY 10001"
205,141401,Apple Airpods Headphones,1,150.0,01/23/19 12:50,"34 Cedar St, Portland, OR 97035"
206,141402,AAA Batteries (4-pack),1,2.99,01/07/19 12:56,"939 Lakeview St, Atlanta, GA 30301"
207,141403,Lightning Charging Cable,1,14.95,01/26/19 16:41,"216 Meadow St, Boston, MA 02215"
208,141404,AA Batteries (4-pack),1,3.84,01/29/19 20:06,"200 14th St, San Francisco, CA 94016"
209,141405,Wired Headphones,1,11.99,01/29/19 11:00,"247 Forest St, Los Angeles, CA 90001"
210,141406,USB-C Charging Cable,1,11.95,01/28/19 12:02,"110 13th St, Seattle, WA 98101"
211,141407,Apple Airpods Headphones,1,150.0,01/01/19 16:06,"946 12th St, Portland, ME 04101"
212,141408,Apple Airpods Headphones,1,150.0,01/07/19 13:25,"103 14th St, San Francisco, CA 94016"
213,141409,Bose SoundSport Headphones,1,99.99,01/01/19 21:49,"36 Highland St, Portland, ME 04101"
214,141410,27in FHD Monitor,1,149.99,01/03/19 22:02,"890 6th St, Dallas, TX 75001"
215,141411,Wired Headphones,1,11.99,01/15/19 05:35,"350 Main St, New York City, NY 10001"
216,141412,AA Batteries (4-pack),2,3.84,01/14/19 17:16,"397 Dogwood St, Atlanta, GA 30301"
217,141413,AA Batteries (4-pack),1,3.84,01/24/19 17:54,"793 5th St, San Francisco, CA 94016"
218,141414,Google Phone,1,600.0,01/26/19 03:38,"609 14th St, New York City, NY 10001"
219,141415,Wired Headphones,1,11.99,01/12/19 19:02,"81 Madison St, San Francisco, CA 94016"
220,141416,AAA Batteries (4-pack),1,2.99,01/02/19 13:37,"209 North St, Atlanta, GA 30301"
221,141417,Bose SoundSport Headphones,1,99.99,01/03/19 08:21,"207 1st St, San Francisco, CA 94016"
222,141418,Apple Airpods Headphones,1,150.0,01/10/19 12:48,"145 Lakeview St, New York City, NY 10001"
223,141419,Wired Headphones,1,11.99,01/22/19 11:53,"910 Meadow St, San Francisco, CA 94016"
224,141420,Lightning Charging Cable,2,14.95,01/09/19 12:19,"74 7th St, San Francisco, CA 94016"
225,141421,Flatscreen TV,1,300.0,01/24/19 13:18,"154 7th St, Dallas, TX 75001"
226,141422,Apple Airpods Headphones,1,150.0,01/16/19 22:23,"970 Lakeview St, Boston, MA 02215"
227,141423,Lightning Charging Cable,2,14.95,01/06/19 13:41,"440 South St, New York City, NY 10001"
228,141424,Apple Airpods Headphones,1,150.0,01/13/19 19:49,"971 Walnut St, Atlanta, GA 30301"
229,141425,Wired Headphones,1,11.99,01/19/19 14:59,"347 Hill St, Atlanta, GA 30301"
230,141426,Google Phone,1,600.0,01/12/19 12:57,"824 Madison St, Dallas, TX 75001"
231,141427,USB-C Charging Cable,1,11.95,01/16/19 14:44,"355 13th St, Los Angeles, CA 90001"
232,141428,AA Batteries (4-pack),1,3.84,01/22/19 10:06,"295 West St, New York City, NY 10001"
233,141429,Apple Airpods Headphones,1,150.0,01/21/19 06:04,"273 Hill St, Atlanta, GA 30301"
234,141430,34in Ultrawide Monitor,1,379.99,01/23/19 21:37,"428 Cedar St, Los Angeles, CA 90001"
235,141431,USB-C Charging Cable,1,11.95,01/04/19 07:16,"728 Lakeview St, Los Angeles, CA 90001"
236,141432,USB-C Charging Cable,1,11.95,01/18/19 22:38,"574 Johnson St, San Francisco, CA 94016"
237,141433,Google Phone,1,600.0,01/15/19 20:08,"179 West St, San Francisco, CA 94016"
238,141434,27in 4K Gaming Monitor,1,389.99,01/13/19 19:03,"480 Lakeview St, San Francisco, CA 94016"
239,141435,USB-C Charging Cable,1,11.95,01/15/19 10:55,"445 4th St, Atlanta, GA 30301"
240,141436,Bose SoundSport Headphones,1,99.99,01/03/19 07:59,"792 Lakeview St, San Francisco, CA 94016"
241,141437,iPhone,1,700.0,01/10/19 15:40,"377 Meadow St, New York City, NY 10001"
242,141438,Wired Headphones,2,11.99,01/29/19 17:36,"331 Center St, Seattle, WA 98101"
243,141439,Flatscreen TV,1,300.0,01/09/19 20:49,"536 Walnut St, Boston, MA 02215"
244,141440,Google Phone,1,600.0,01/31/19 23:10,"222 Lakeview St, San Francisco, CA 94016"
245,141441,AA Batteries (4-pack),1,3.84,01/20/19 19:08,"631 Elm St, Los Angeles, CA 90001"
246,141442,Google Phone,1,600.0,01/06/19 10:27,"186 Meadow St, New York City, NY 10001"
247,141443,Lightning Charging Cable,1,14.95,01/15/19 19:22,"485 Elm St, Los Angeles, CA 90001"
248,141444,AAA Batteries (4-pack),1,2.99,01/22/19 22:56,"776 5th St, San Francisco, CA 94016"
249,141445,USB-C Charging Cable,1,11.95,01/23/19 21:37,"112 Madison St, Los Angeles, CA 90001"
250,141446,Bose SoundSport Headphones,1,99.99,01/16/19 20:03,"150 14th St, Seattle, WA 98101"
251,141447,AAA Batteries (4-pack),1,2.99,01/15/19 21:14,"51 10th St, Boston, MA 02215"
252,141448,Bose SoundSport Headphones,1,99.99,01/07/19 15:50,"895 Forest St, San Francisco, CA 94016"
253,141449,USB-C Charging Cable,1,11.95,01/25/19 15:41,"450 Dogwood St, Boston, MA 02215"
254,141450,Google Phone,1,600.0,01/12/19 11:16,"521 Park St, San Francisco, CA 94016"
255,141450,Bose SoundSport Headphones,1,99.99,01/12/19 11:16,"521 Park St, San Francisco, CA 94016"
256,141451,AA Batteries (4-pack),1,3.84,01/18/19 18:01,"678 Elm St, Portland, OR 97035"
257,141452,Bose SoundSport Headphones,1,99.99,01/16/19 13:37,"593 14th St, Austin, TX 73301"
258,141453,Macbook Pro Laptop,1,1700.0,01/06/19 13:09,"469 4th St, Atlanta, GA 30301"
259,141454,Bose SoundSport Headphones,1,99.99,01/12/19 21:43,"87 North St, New York City, NY 10001"
260,141455,Apple Airpods Headphones,1,150.0,01/06/19 09:26,"588 Main St, Los Angeles, CA 90001"
261,141456,AAA Batteries (4-pack),1,2.99,01/05/19 13:28,"676 Cedar St, Boston, MA 02215"
262,141457,iPhone,1,700.0,01/09/19 22:11,"820 Jackson St, Seattle, WA 98101"
263,141457,Apple Airpods Headphones,1,150.0,01/09/19 22:11,"820 Jackson St, Seattle, WA 98101"
264,141458,iPhone,1,700.0,01/29/19 01:12,"497 Park St, San Francisco, CA 94016"
265,141459,AAA Batteries (4-pack),1,2.99,01/07/19 13:20,"344 Lakeview St, New York City, NY 10001"
